offer_id,title,shop_name,price_eur,brand,category_label,image_url,cluster_id,cluster_label
o08631,WH-1000XM5SA Over Ear Bluetooth Kopfhörer kabelgebunden&kabellos 30 h Laufzeit USB Typ-C  (Schwarz) (Versandkostenfrei),expert TechnoMarkt,179.00,Sony,Kopfhörer,https://cdn.billiger.com/dynimg/DcPNBw9GrDBof0p75-xL_QAIwM8-fhwTahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOdr6SaJzzS1ctNTKQxdyLMmO4qhYr9Bum_iO16N0PJ1/Sony-WH-1000XM5-Schwarz-inkl-Softcase.webp?h=630&w=1200,c00085,WH-1000XM5 Schwarz inkl. Softcase
o08632,Lenovo Thinkpad P16s G5 Intel 21XE001SGE,lapstars,2633.55,Lenovo,Notebooks,https://cdn.billiger.com/dynimg/5b4eX-XFGg3of0p75-xL_SuJsO1ifrGdahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwIpX05yrdRL9RMEfJMhh0ECbWK9s_IqVOrlLqIbxwooD/Lenovo-ThinkPad-P16s-G5-Intel-Core-Ultra-7-365H-32-GB-RAM-512-GB-SSD-RTX-PRO-500-Win11-Pro-21XE001SGE.webp?h=630&w=1200,c00394,ThinkPad P16s G5 Intel Core Ultra 7 356H 32 GB RAM 512 GB SSD RTX PRO 500 Win11 Pro 21XE001SGE
o08633,"Lenovo ThinkBook 16 G7, 16"" WUXGA, AMD Ryzen 5 7535HS, 32GB RAM, 512GB SSD, Win11 Pro",Easynotebooks,869.00,Lenovo,Notebooks,https://cdn.billiger.com/dynimg/ai16dRs2qgOof0p75-xL_ReiAdJ-LXJPKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwD56_TNsZ9ZSRdmGRwnIVabzTtJHwO3W1CT07aNnGVaV/Lenovo-ThinkBook-16-G7-ARP-AMD-Ryzen-5-7535HS-32-GB-RAM-512-GB-SSD-Win11-Pro-Arctic-Grey-21MW009MGE.webp?h=630&w=1200,c00459,ThinkBook 16 G7 ARP AMD Ryzen 5 7535HS 32 GB RAM 512 GB SSD Win11 Pro Arctic Grey 21MW009MGE
o08634,"Samsung 55"" Neo QLED QN94F 4K Vision AI Smart TV (2025), 139,7 cm (55""), 3840 x 2160 Pixel, Neo QLED, Smart-TV, WLAN, Schwarz - Schwarz",Kaufland.de,907.99,Samsung,Fernseher,https://cdn.billiger.com/dynimg/KzAaFTGf5Hrof0p75-xL_RC3KrLJFVXTKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwNrsMsstDPurewWX64FzAstohlbI3jgd5ZZx8vmz1Z6B/Samsung-GQ55QN94F-55-Neo-QLED-4K-Smart-TV-QN94F.webp?h=630&w=1200,c01042,"GQ55QN94F 55"" Neo QLED 4K Smart TV QN94F 		"
o08635,Gigabyte WINDFORCE MAX - OC Edition - Grafikkarten - Schwarz,Kaufland.de,599.00,Gigabyte,Grafikkarten,https://cdn.billiger.com/dynimg/RF6R6AVeeV8of0p75-xL_S15XCbqxvVdqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwL_1VxQcDi0YONOvStS57x53LqeWw4kKl6UOgfG_IQtR/Gigabyte-GeForce-RTX-5060-Ti-Windforce-MAX-OC-16-GB-GDDR7.webp?h=630&w=1200,c00659,GeForce RTX 5060 Ti Windforce MAX OC 16 GB GDDR7
o08636,Electric Scooter 6 Ultra E-Scooter,Expert,799.99,Xiaomi,E-Scooter,https://cdn.billiger.com/dynimg/J5lbQTkT93Tof0p75-xL_THBS00YSik5KhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwAL9GSUhPPh78P-IUrG0aukl7l8mtTmDQKcRWU25XUP2/Xiaomi-Electric-Scooter-6-Ultra-gelb-schwarz.webp?h=630&w=1200,c00247,Electric Scooter 6 Ultra gelb/schwarz
o08637,Lenovo Tab ZAEL0030SE,lapstars,183.00,Lenovo,Tablet PCs,https://cdn.billiger.com/dynimg/dz4qcLpzGPbof0p75-xL_RtxHYyDLufYqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwAOtilJKn5cfeTAMpWQ1tgeMysxZdIK-yh2OtSLzZiRE/Lenovo-Tab-TB311XU-4-GB-RAM-64-GB-4G-Wi-Fi-Luna-Grey.webp?h=630&w=1200,c00755,Tab TB311XU 4 GB RAM 64 GB 4G + Wi-Fi Luna Grey
o08638,"Apple Laptop MacBook Air 15 MC7A4D/A (2025), himmelblau, 15,3 Zoll, 10C CPU / 10C GPU, Apple M4, 256 GB SSD, 16 GB RAM",bueromarkt-ag.de,999.01,Apple,Notebooks,https://cdn.billiger.com/dynimg/-y7ZYpjAIPRof0p75-xL_QhzbXzZUdMz6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwENsCdNSuLd8zzsuGa2w3cG8OFSPZ9_5hLWd_sMXTPNN/Apple-MacBook-Air-M4-2025-15-16-GB-RAM-256-GB-SSD-10-Core-GPU-Himmelblau.webp?h=630&w=1200,c00021,MacBook Air M4 2025 15'' 16 GB RAM 256 GB SSD 10-Core GPU Himmelblau
o08639,"Google Pixel 9a (256 GB, Obsidian, 6.30"", SIM + eSIM, 5G), Smartphone, Schwarz",Galaxus.de,567.92,Google,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/XF6OUPHnh3Mof0p75-xL_Q-JmD0N_9ZDKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwHkRHIoqdb4BqRwR9zaYnG1vP54fqWi-QIQLFEYMGFSy/Google-Pixel-9a-256-GB-Obsidian.webp?h=630&w=1200,c00671,Pixel 9a 256 GB Obsidian
o08640,Galaxy S25+ - Icyblue - 256 GB - Blau,Kaufland.de,757.00,Samsung,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/hVHOC39FLBkof0p75-xL_R7IX3bT32aKKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwBGbCMLBW03w8dUW63_1PHo0bhkob3R0JXLNn9Cy0C0z/Samsung-Galaxy-S25-5G-256-GB-Icyblue.webp?h=630&w=1200,c00763,Galaxy S25+ 5G 256 GB Icyblue
o08641,Garmin fenix 8 47mm AMOLED Sapphire Schwarz/Carbongrau Titan DLC 22mm Silikonarm...,cardiozone.de,808.99,Garmin,Smartwatches,https://cdn.billiger.com/dynimg/Zl-Z8AOGVZJof0p75-xL_QYgP5z05Z9WahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwM7bGFjqUxxKevBLMQyd5FwChUnWAbsee77wSu4pcNjn/Garmin-fenix-8-AMOLED-47-mm-sapphire-schwarz-carbongrau-DLC-Titan-mit-QuickFit-Silikon-Armband-22-mm.webp?h=630&w=1200,c00749,"fenix 8 AMOLED 47 mm sapphire, schwarz / carbongrau DLC Titan mit QuickFit Silikon-Armband 22 mm"
o08642,"Apple MacBook Neo 13"" 2026 A18 Pro/8/512GB 6C CPU 5C GPU Blush MHFJ4D/A",Cyberport,849.00,Apple,Notebooks,https://cdn.billiger.com/dynimg/dSJAW9fzMp-of0p75-xL_RPtqzkG9UBj6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwCgWq5syxq2zXXQ63JFui1JrT_BhNEse_h2fn-4BoC_x/Apple-MacBook-Neo-13-A18-Pro-8-GB-RAM-512-GB-SSD-Rosa.webp?h=630&w=1200,c00331,"MacBook Neo 13"" A18 Pro 8 GB RAM 512 GB SSD Rosa"
o08643,"Lenovo V15 G2 IJL 82QY - Intel Celeron N4500 / 1.1 GHz - Win 11 Home - UHD Graphics - 8 GB RAM - 256 GB SSD NVMe - 39.6 cm (15.6"") TN 1920 x 1080 (Full HD) - Wi-Fi 5 - Schwarz - kbd: Deutsch (82QY000VGE)",JACOB,382.22,Lenovo,Notebooks,https://cdn.billiger.com/dynimg/LnivPuHJtt1of0p75-xL_Q9Cm4J0xOPYqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwLm939W5_u6-23zMICidFdjxkX_n_21RPhWz2DhIqnKU/Lenovo-V15-G2-Intel-Celeron-N4500-8-GB-RAM-256-GB-SSD-82QY000VGE.webp?h=630&w=1200,c01160,V15 G2 Intel Celeron N4500 8 GB RAM 256 GB SSD 82QY000VGE
o08644,"Handy Smartphone ONEPLUS 15 5G 16+512GB Dual Sim 6,78"" Infinite Black",ebay.de,829.90,OnePlus,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/PtgLnIi_uFUof0p75-xL_RkKy_qzlA2pahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwMIPmMAVJiqEryWR0hJ3cBi5aOgvjqcrlxSoR4nFLr7j/OnePlus-15-16-GB-RAM-512-GB-Infinite-Black.webp?h=630&w=1200,c00301,15 16 GB RAM 512 GB Infinite Black
o08645,DJI Mic Mini 2 Sender,Globe-Flight,33.00,DJI,Mikrofone,https://cdn.billiger.com/dynimg/cwR8YpkoXvNof0p75-xL_QbAk4BSVwxi6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwHLMlO06fCxNPfLmmX5nwqoXvt-a84fsnXjOGjT8_ubX/DJI-Mic-Mini-2-Sender.webp?h=630&w=1200,c00588,Mic Mini 2 Sender
o08646,Galaxy Z Flip7 - Blue Shadow - 512 GB - Blau,Kaufland.de,998.10,Samsung,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/GTSX756JeQdof0p75-xL_SPUCOIVb0WQahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwLeaARhhQ7F_g13YEjWha3fh9n4O_VMzRmxGpLADCOTn/Samsung-Galaxy-Z-Flip7-512-GB-Blue-Shadow.webp?h=630&w=1200,c00860,Galaxy Z Flip7 512 GB Blue Shadow
o08647,OnePlus Pad Go 2 WiFi 128GB Schwarz,Gomibo.de,291.00,OnePlus,Tablet PCs,https://cdn.billiger.com/dynimg/CJ2EoyCPvcjof0p75-xL_RpH8MrOKc2_6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwLMIvh4cFarrRATfKO6-k88IiiluDGNmltswISA_p528/OnePlus-Pad-Go-2-Wi-Fi-12-1-128-GB-Shadow-Black.webp?h=630&w=1200,c00612,"Pad Go 2 Wi-Fi 12,1"" 128 GB Shadow Black"
o08648,"OnePlus 15 17,2 cm (6.78"") Dual-SIM Android 16.0 5G USB Typ-C 16 GB 512 GB 7300 mAh Schwarz",JB-Computer,883.51,OnePlus,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/PtgLnIi_uFUof0p75-xL_RkKy_qzlA2pahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwMIPmMAVJiqEryWR0hJ3cBi5aOgvjqcrlxSoR4nFLr7j/OnePlus-15-16-GB-RAM-512-GB-Infinite-Black.webp?h=630&w=1200,c00301,15 16 GB RAM 512 GB Infinite Black
o08649,Samsung Galaxy S24 S921 5G Smartphone 256GB 8GB RAM cobalt violet Triple-Kamera,ebay.de,764.90,Samsung,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/DygtlDit1TNof0p75-xL_R9ZYQbRWHw4KhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOZo4Rm1HjnzVEeT47oMHXLmFa_xq63NcIbn32-IROq3/Samsung-Galaxy-S24-5G-8-GB-RAM-256-GB-Cobalt-Violet.webp?h=630&w=1200,c01034,Galaxy S24 5G 8 GB RAM 256 GB Cobalt Violet
o08650,Dreame L10s Pro Gen 3 Saug- und Wischroboter 13000Pa weiß,Cyberport,299.00,DREAME,Saugroboter,https://cdn.billiger.com/dynimg/X1BiPW23vJpof0p75-xL_SKPMa-96aPiahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOVGyd7s3e-sPd3YQEJuyCJeEEX3NtSx9g35ZTUkZEr2/DREAME-L10s-Pro-Gen3-Weiss.webp?h=630&w=1200,c00355,L10s Pro Gen3 Weiß
o08651,"Apple Laptop MacBook Neo MHFC4D/A, Touch-ID, silber, 13 Zoll, 6C CPU / 5C GPU, Apple A18 Pro, 512 GB SSD, 8 GB RAM",bueromarkt-ag.de,809.19,Apple,Notebooks,https://cdn.billiger.com/dynimg/xabkMO0-vj1of0p75-xL_RtW0YeDwt6Q6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwHe0OljGrJpLWZ7YmEG-51ZWjmMvzXIA6jkinlkT7mh0/Apple-MacBook-Neo-13-A18-Pro-8-GB-RAM-512-GB-SSD-Silber.webp?h=630&w=1200,c00968,MacBook Neo 13'' A18 Pro 8 GB RAM 512 GB SSD Silber
o08652,"MOTOROLA Smartphone ""moto g06"", Energieeffizienz: A (A-G), pantone tapestry, 128 GB, Mobiltelefone",baur.de,99.99,Motorola,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/Gz-RHRWWLveof0p75-xL_Stpmurjhk2LahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwIhIuyIH7FDkxxJc4jX-DdaZkiU9Lhi8-f8eB_asaY9F/Motorola-moto-g06-128-GB-PANTONE-Tapestry.webp?h=630&w=1200,c00923,moto g06 128 GB PANTONE Tapestry
o08653,Hisense 55U7Q PRO - Schwarz,Kaufland.de,639.67,Hisense,Fernseher,https://cdn.billiger.com/dynimg/6CipDuSoHFJof0p75-xL_T-RML83Z7IwahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwFZPtUFrvjIh3U82DIebdif7Vaie4SZGr-mKDfXuTetI/Hisense-55U7Q-PRO-55-Zoll-MiniLED-ULED-4K-Smart-TV.webp?h=630&w=1200,c00231,55U7Q PRO 55 Zoll MiniLED ULED 4K Smart TV
o08654,"Apple iPhone 17 Pro Max 17,5 cm (6.9"") Dual-SIM iOS 26 5G USB Typ-C 256 GB Blau - Blau",Kaufland.de,1319.99,Apple,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/qSO5QG1ZHf3of0p75-xL_Tgcc9Kvqv5XqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwGAT5FKFBeFjJ5jyh5OnNi553cMZn_zRzb0ZYn8zugo0/Apple-iPhone-17-Pro-Max-256-GB-Tiefblau.webp?h=630&w=1200,c00565,iPhone 17 Pro Max 256 GB Tiefblau
o08655,Braun Rasierer 9575cc Series 9 Pro + wet&dry,sabi-online,299.00,Braun,Elektrische Rasierer,https://cdn.billiger.com/dynimg/hW_UUwJ3Lniof0p75-xL_Qo22bRtjQ14ahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwNgIBfERZN4ey0baPlnDP69j41dDp0P68RF45Vhem0Gx/Braun-Series-9-Pro-9575cc.webp?h=630&w=1200,c01132,Series 9 Pro+ 9575cc
o08656,NINJA Heißluftfritteuse AF180EUWH Air Fryer MAX weiß,OTTO,157.55,Ninja,Fritteusen,https://cdn.billiger.com/dynimg/Ct-lDAMyDL0of0p75-xL_TGd6Ar0JHtIqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwGyfygB-eUiEPtTU9J3WGp7Cm24NpZqW3OefM3Avn_Wu/Ninja-MAX-PRO-AF180EU-6-2-l-weiss.webp?h=630&w=1200,c00316,"MAX PRO AF180EU 6,2 l weiß"
o08657,Samsung S95H 77 Zoll OLED Smart TV Q77S95H (2026),gamingoase.de,5499.00,Samsung,Fernseher,https://cdn.billiger.com/dynimg/BnPckkaZZnDof0p75-xL_RoyG6hIM0dXahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwGl-8nKhTWSMQizyfyif03qxbo6POj8QCs2yjaC7mTKa/Samsung-GQ77S95H-77-OLED-4K-Vision-AI-Smart-TV-S95H.webp?h=630&w=1200,c00204,"GQ77S95H 77"" OLED 4K Vision AI Smart TV S95H"
o08658,Google Pixel 10a 256GB Blau,Gomibo.de,543.00,Google,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/4Bh-eWgz5hpof0p75-xL_RlKR7vgIei_6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwLYbUNMjXHNbyMMnuhb9p81fJAFQlTC_2kYreuoTgsfM/Google-Pixel-10a-256-GB-Lavender.webp?h=630&w=1200,c00026,Pixel 10a 256 GB Lavender
o08659,Samsung Galaxy Buds4 Pro SM-R640 True Wireless Bluetooth InEar Kopfhörer Schwarz,ebay.de,189.90,Samsung,Kopfhörer,https://cdn.billiger.com/dynimg/bYt3Bp6TUSnof0p75-xL_SXA_Zjak5OfqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwMOOvtiZxPRkCl0sa3C5dmgILSkQg6mjSVemNw4obHPC/Samsung-Galaxy-Buds4-Pro-Schwarz.webp?h=630&w=1200,c00432,Galaxy Buds4 Pro Schwarz
o08660,JBL Clip 5 - Tragbarer Bluetooth-Lautsprecher - Blau,tink DE,67.90,JBL,Lautsprecher,https://cdn.billiger.com/dynimg/7EqkekM9odIof0p75-xL_SNY6Td6xdkcKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOpTNoH-sHCNCeguHs0AYOHNQveAratt5Lfii-D6MHAp/JBL-Clip-5-Blue.webp?h=630&w=1200,c00427,Clip 5 Blue
o08661,"Makita LXT 18V Akku-Staubsauger DCL284F  (18 V, Ohne Akku, Behältervolumen: 0,73 l)",BAUHAUS,155.49,Makita,Staubsauger,https://cdn.billiger.com/dynimg/iBOu5jIsddVof0p75-xL_Q525rRvrdWGqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwLCjt8ZkjmQJ1oGCyjhoWBvsw2CAJXl0qVVz7PkIwgbE/Makita-DCL-284-FZ-Akku-Handstaubsauger-ohne-Akku.webp?h=630&w=1200,c00983,DCL 284 FZ Akku-Handstaubsauger  ohne Akku
o08662,"JBL Clip 5 Bluetooth-Lautsprecher (Bluetooth, 7 W, ultra-kompakt, wasser- und staubgeschützt (IP67), 7 Watt RMS) blau",OTTO,54.99,JBL,Lautsprecher,https://cdn.billiger.com/dynimg/7EqkekM9odIof0p75-xL_SNY6Td6xdkcKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOpTNoH-sHCNCeguHs0AYOHNQveAratt5Lfii-D6MHAp/JBL-Clip-5-Blue.webp?h=630&w=1200,c00427,Clip 5 Blue
o08663,G.skill Flare X5 F5-6000j2836g32gx2-Fx5 Memoria 64 Gb 2 X 32 Gb Ddr5 6000 Mt/s 288-Pin Dimm (g.skill Ddr5 64gb Pc 6000 Cl28 [2x32gb] 64-Gx2-Fx5 Flare,Amazon Marketplace CE,1174.97,G.SKILL,Arbeitsspeicher,https://cdn.billiger.com/dynimg/ZvRXRMMkuHfof0p75-xL_RYqzhgOZm8XahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwA2ABV5ym49H4N9_3pofbGrm8a4ljlM9K7uKV0uyzgHk/G-SKILL-Flare-X5-DDR5-6000-64GB-Kit-2x32GB-CL28-Schwarz-F5-6000J2836G32GX2-FX5.webp?h=630&w=1200,c00130,Flare X5 DDR5-6000 64GB Kit (2x32GB) CL28 Schwarz F5-6000J2836G32GX2-FX5
o08664,JURA Kaffeevollautomat  E8 Dark Inox (EC),holzleitner.de,1099.00,Jura,Kaffeevollautomaten,https://cdn.billiger.com/dynimg/PMMn0HdXzFHof0p75-xL_RnSYUGIHMrUqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwJTqi9oqfqTocMRNfEabAeYlMXCEsvUKaO-YXGlyCmac/Jura-E8-Dark-Inox-EC.webp?h=630&w=1200,c01010,E8 Dark Inox (EC)
o08665,Honor Magic8 Lite 8gb/512gb 6.8 ́ ́ Smartphone - Green,Techinn DE,375.99,Honor,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/TY-WSFQbjfRof0p75-xL_To6k6lEoLkzKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwGLATSz22rrDVegX94CGNDxZr0iNNR8kpjhdl7xFZ1j_/Honor-Magic8-Lite-8-GB-RAM-512-GB-Forest-Green.webp?h=630&w=1200,c00343,Magic8 Lite 8 GB RAM 512 GB Forest Green
o08666,"Samsung Galaxy Tab A11 8,7"" 8GB/128GB WiFi Grau (Gray) SM-X130",Amazon Marketplace PC Notebook,197.18,Samsung,Tablet PCs,https://cdn.billiger.com/dynimg/6jawThQ7JsOof0p75-xL_Qy5Gc9-Q5TEqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwLPFUvA_gkFOOJtMmr81kfvlvYG6KNGj_n3cBZw9Clg5/Samsung-Galaxy-Tab-A11-Wi-Fi-8-7-128-GB-Gray.webp?h=630&w=1200,c00348,"Galaxy Tab A11 Wi-Fi  8,7"" 128 GB Gray"
o08667,Bosch Roboter-Rasenmäher Mähroboter Indego M 700 für Gärten bis 700 m2,ebay.de,499.00,Bosch,Mähroboter,https://cdn.billiger.com/dynimg/Asluk0oiW9iof0p75-xL_TbISnr-lRYK6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwLYvH0o5aw1otSBAhACVl3_Qx-Oc_yeZVv6w6Zhj13zP/Bosch-Indego-M-700.webp?h=630&w=1200,c01200,Indego M 700
o08668,"Honor 400 Pro entsperrtes 5G-Smartphone, 200 MP AI-Superzoom-Kamera, 6,7 Zoll, 12 GB + 512 GB, 5000 nits ultrahelles Display, IP69 wasserdicht, Dual-SIM, Android 15, Mitternachtsschwarz",Amazon Marketplace CE,534.00,Honor,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/6ToglNCDwdTof0p75-xL_RBTCFX-L39rqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwGmms6OFKCbWMq6II6y1wFkLDkX_rgt1pd0pCwCMYVka/Honor-400-Pro-12-GB-RAM-512-GB-Midnight-Black.webp?h=630&w=1200,c00706,400 Pro 12 GB RAM 512 GB Midnight Black
o08669,Garmin Camper 895 für Wohnmobile und kleine Campingbusse Europa,coolblue,582.90,Garmin,Navigationssysteme,https://cdn.billiger.com/dynimg/Usnf7vGUx23of0p75-xL_TgzoI3RJu4KqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwC8V7fY1QDeYBJFPqi_Ch97XZvfIMOlsnoYlBOS-F26g/Garmin-Camper-895-MT-S-8-Zoll.webp?h=630&w=1200,c00462,Camper 895 MT-S 8 Zoll
o08670,Xiaomi POCO X8 Pro Max 5G 12GB+512GB Smartphone (50 MP Kamera) schwarz,OTTO,469.00,Xiaomi,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/6ResQBY5gyyof0p75-xL_RNpxyMMaNVmahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwLpbz5Qwa55sWqo3fNj_55Bif327RT-9K8Ov_hiC4QyI/Xiaomi-POCO-X8-Pro-Max-12-GB-RAM-512-GB-Schwarz.webp?h=630&w=1200,c00962,POCO X8 Pro Max 12 GB RAM 512 GB Schwarz
o08671,G.SKILL Ripjaws V F5-6000J3238F16GX2-RS5K Speichermodul 32 GB 2 x 16 DDR5,Amazon Marketplace CE,544.45,G.SKILL,Arbeitsspeicher,https://cdn.billiger.com/dynimg/8QPODV_NXAaof0p75-xL_R-txWM5BjRAahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOPG5hZ5GUk_nnfvKj6jEMqXq5L9OWlb8Md2357U4dT0/G-SKILL-Ripjaws-S5-DDR5-6000-32GB-Kit-2x16GB-CL32-Schwarz-F5-6000J3238F16GX2-RS5K.webp?h=630&w=1200,c00352,Ripjaws S5 DDR5-6000 32GB Kit (2x16GB) CL32 Schwarz F5-6000J3238F16GX2-RS5K
o08672,Lenovo IdeaPad 5 2-in-1 16IAL10 83KS - Flip-Design - Intel Core Ultra 5 225U - Win 11 Home - Intel Graphics - 16 GB RAM - 512 GB SSD NVMe - 40.6 cm... - Grau,Kaufland.de,799.00,Lenovo,Notebooks,https://cdn.billiger.com/dynimg/m4nw6N2t_Zjof0p75-xL_QF16MdVjZWcqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOKDitOJHua4oh4Cc3Vy0b9hWO9uy3SDcIE6_zhl1lJK/Lenovo-IdeaPad-5-2-in-1-16-Intel-Core-Ultra-5-225U-16-GB-RAM-512-GB-SSD.webp?h=630&w=1200,c00873,"IdeaPad 5 2-in-1 16"" Intel Core Ultra 5 225U 16 GB RAM 512 GB SSD"
o08673,"Philips Evnia 49M2C8900-49 Zoll DQHD OLED Curved Gaming Monitor, 240 Hertz, 0,03ms GtG, HDR400, Ambiglow (5120x1440, HDMI 2.1, DisplayPort 1.4, USB-C, USB Hub) Weiss",Amazon Marketplace CE,824.85,Philips,Monitore,https://cdn.billiger.com/dynimg/jqeOp0RFfReof0p75-xL_RxZ2sDbODTRKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwEOgdDi6nHPJwRZ6Y7UcFRHdKS7I8ppRJJezTkzjw5q7/Philips-Evnia-8000-Series-Curved-49M2C8900-49.webp?h=630&w=1200,c00139,Evnia 8000 Series Curved 49M2C8900 49''
o08674,Samsung Q7F 98 Zoll QLED Smart TV Q98Q7FAAU (2025),gamingoase.de,1849.00,Samsung,Fernseher,https://cdn.billiger.com/dynimg/5DQ5G9Fp-49of0p75-xL_SUW1if1EUy9qhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwMsSzBYF071oVAmAxi6rx4GR4pkwkwIP_LMAOfzqOEiF/Samsung-GQ98Q7FAAU-98-QLED-4K-Vision-AI-Smart-TV-Q7F.webp?h=630&w=1200,c00287,"GQ98Q7FAAU 98"" QLED 4K Vision AI Smart TV Q7F"
o08675,"OLED65G67LW.AEUD, OLED-Fernseher - 163.9 cm (65 Zoll), schwarz/silber, Ultra HD/4K, Wandhalterung, 120Hz Panel",Alternate,3999.00,LG,Fernseher,https://cdn.billiger.com/dynimg/aqxnZi1Zyf_of0p75-xL_St3bQ7qqq8OahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwBrT4bnKvWQxqqfXfKNVjEvpfXOYJNKahz-2lDvuLkzu/LG-OLED65G67LW-65-4K-OLED-evo-AI-Smart-TV-G6.webp?h=630&w=1200,c01274,"OLED65G67LW 65"" 4K OLED evo AI Smart TV G6"
o08676,Huawei Watch 5 42mm weiß Kompositarmband - Weiß,Kaufland.de,298.22,Huawei,Smartwatches,https://cdn.billiger.com/dynimg/ZqiZoFXF2Jcof0p75-xL_TDUjoxaSkipqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwJ31-VLZkirjoz2oEna4Q-Hub-Vr3HHVcyebyIGdf_ys/Huawei-Watch-5-42-mm-weisses-Kompositarmband.webp?h=630&w=1200,c00272,Watch 5 42 mm weißes Kompositarmband
o08677,Apple Watch Series 11 5G 46 mm Schwarz Sportarmband M/L,coolblue,572.90,Apple,Smartwatches,https://cdn.billiger.com/dynimg/CtofVTSQLddof0p75-xL_T4mHf-oUWBYqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwLGCtdvlKGVTgcEoAycXNHUrfLzOL8nd0T10xVM0PrxU/Apple-Watch-Series-11-GPS-Cellular-46mm-Jet-Black-Aluminium-Sport-Band-black-M-L.webp?h=630&w=1200,c00493,Watch Series 11 GPS + Cellular 46mm Jet Black Aluminium Sport Band black M/L
o08678,"GQ77S90FAEXZG (195 cm (77 Zoll), schwarz/silber, UltraHD/4K, Vision AI, PVR, Twin-Tuner, 100Hz Panel) - Schwarz",Kaufland.de,2180.64,Samsung,Fernseher,https://cdn.billiger.com/dynimg/NID1DkNXX7eof0p75-xL_QqP7jJBG0VZqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwATc7JJs5lovV9hn0wH7RJT4Oc_BLTTqSAac13_SYPp4/Samsung-GQ77S90F-77-OLED-4K-Vision-AI-Smart-TV-S90F.webp?h=630&w=1200,c00494,"GQ77S90F 77"" OLED 4K Vision AI Smart TV S90F"
